symbol,accuracy,recall,precision,trade_amount,pred_ct
MS-PF,0.8632286995515696,0.0,0.0,0,0
UAL,0.6123662306777645,0.043478260869565216,0.4375,-1.550008773803711,32
MCO,0.6477272727272727,0.0,0.0,0,0
FAST,0.6469872185027389,0.0,0.0,0,0
MSFT,0.6682926829268293,0.0,0.0,0,0
MRCR,0.9605734767025089,0.0,0.0,0,0
HD,0.6750362143891839,0.0,0.0,0,0
AME,0.6924273858921162,0.011784511784511785,0.5384615384615384,0.41001129150390625,13
SRE,0.6478758169934641,0.06388206388206388,0.34210526315789475,-0.1000213623046875,76
RL,0.6026645768025078,0.0,0.0,0,0
DIS,0.7117117117117117,0.0,0.0,0,0
EIX,0.6524559777571826,0.008075370121130552,0.3157894736842105,-5.670017242431641,19
LRCX,0.6075563680682511,0.0,0.0,0,0
BBY,0.6121693121693121,0.0,0.0,0,0
NSC,0.6483300589390962,0.0,0.0,0,0
PVH,0.6186203028603477,0.00741839762611276,0.3125,-9.54000091552735,16
SYF,0.5845410628019324,0.0,0.0,0,0
MSCI,0.59254327563249,0.0,0.0,0,0
DXCM,0.5260770975056689,0.13471502590673576,0.38235294117647056,-57.37994384765619,136
BDX,0.6857142857142857,0.0,0.0,0,0
BA,0.6486486486486487,0.03524229074889868,0.34782608695652173,-97.4199600219728,92
MU,0.5946587537091989,0.0,0.0,0,0
PPG,0.6900702106318957,0.0016155088852988692,1.0,1.339996337890625,1
TJX,0.6670467502850627,0.0,0.0,0,0
WMB,0.6451142440447253,0.019417475728155338,0.3783783783783784,-7.800014495849602,37
OKE,0.4898936170212766,0.534850640113798,0.373015873015873,-21.899983406066966,1008
BAC,0.6608884073672806,0.0,0.0,0,0
VTR,0.640405616224649,0.022026431718061675,0.37037037037037035,0.2000102996826314,27
ALK,0.6382660687593423,0.0013850415512465374,0.16666666666666666,-3.5699920654296875,6
CTQ,-999.999,-999.999,-999.999,0,-999.999
EXR,0.5092896174863388,0.3619631901840491,0.3286908077994429,-71.12986755371112,359
WYNN,0.6073558648111332,0.010126582278481013,0.5,5.650009155273452,8
SWKS,0.5247267048412285,0.2737276478679505,0.3407534246575342,-112.03004837036146,584
WBA,0.6781914893617021,0.0,0.0,0,0
FFIV,0.6295666949872557,0.0,0.0,0,0
HON,0.7195945945945946,0.0,0.0,0,0
PG,0.7383633633633634,0.0,0.0,0,0
ABT,0.6780341023069207,0.0,0.0,0,0
DOV,0.6702127659574468,0.0,0.0,0,0
UNP,0.530583873957368,0.4762589928057554,0.3377551020408163,8.490081787108878,980
BSX,0.6664490861618799,0.0,0.0,0,0
SWK,0.675531914893617,0.0,0.0,-0.6100006103515625,1
CHRW,0.6465448768864178,0.0,0.0,0,0
O,0.5858156028368794,0.31277533039647576,0.34299516908212563,-0.24482345581055398,414
SPG,0.6551961459050241,0.056,0.49122807017543857,-20.650012969970682,57
MO,0.6880630630630631,0.0,0.0,0,0
JPM,0.6978527607361963,0.0,0.0,0,0
EBAY,0.6366639141205616,0.0,0.0,0,0
CINF,0.6818734793187348,0.0,0.0,0,0
VMC,0.6440677966101694,0.006389776357827476,0.3333333333333333,2.549987792968821,12
NOV,0.6090283091048202,0.01761252446183953,0.5,-0.6000022888183629,18
DFS,0.5860284605433377,0.0031746031746031746,0.14285714285714285,-2.890001296997074,7
CAT,0.6606606606606606,0.0,0.0,0,0
ADM,0.6775325977933802,0.0,0.0,0,0
HOLX,0.6569165143205362,0.0,0.0,0,0
WHR,0.5566750629722922,0.43270622286541244,0.3799237611181703,-93.12492370605493,787
CPICQ,-999.999,-999.999,-999.999,0,-999.999
RJF,0.6384309266628766,0.006309148264984227,0.4,-0.2933311462402344,10
GIS,0.6779233870967742,0.0,0.0,0,0
WSPOF,0.6502057613168725,0.265625,0.12142857142857143,-15.642341613769503,140
FISV,0.6723404255319149,0.0055658627087198514,0.5,9.97000122070311,6
GE,0.6951951951951952,0.003703703703703704,0.375,-1.6830749511718537,8
EQR,0.6863945578231293,0.0021691973969631237,0.5,-2.0699996948242116,2
FANG,0.5833333333333334,0.0,0.0,-11.110000610351555,4
ALLE,0.6481069042316259,0.006289308176100629,1.0,2.3199996948242188,1
EOG,0.639039039039039,0.004991680532445923,0.5,5.900005340576136,6
SHW,0.6608187134502924,0.006289308176100629,0.4,-0.9399719238282955,10
AMD,0.5826653306613226,0.01699029126213592,0.3783783783783784,-4.920004487037671,37
HPQ,0.6355105105105106,0.01752577319587629,0.4857142857142857,0.8401498794555611,35
FRT,0.6829659318637274,0.0012658227848101266,0.3333333333333333,3.4000091552734375,3
ADI,0.6597510373443983,0.0,0.0,0,0
HAL,0.6218024399842582,0.0041841004184100415,0.3076923076923077,-2.4900031089782697,13
PHM,0.6128518321826872,0.0,0.0,0,0
BEN,0.6485730274202575,0.007961783439490446,0.5,-1.160000801086408,10
SEGXF,0.9235836627140975,0.0,0.0,0,0
MOS,0.6019417475728155,0.0,0.0,-0.6799983978271413,2
GPN,0.628310502283105,0.0,0.0,0,0
PAYX,0.6845310596833131,0.0,0.0,0,0
DRI,0.6266280752532561,0.007797270955165692,0.36363636363636365,-12.510005950927756,11
CL,0.7268398268398268,0.0,0.0,0,0
CDE,0.5680292861500915,0.14553314121037464,0.4675925925925926,-1.6949963569641069,216
SYK,0.6687607081667618,0.010238907849829351,1.0,31.4000244140625,6
MAA,0.673582295988935,0.0,0.0,0,0
FLT,0.6325503355704698,0.0,0.0,0,0
JBHT,0.6397326852976913,0.0,0.0,0,0
KO,0.7481231231231231,0.0,0.0,0,0
NMHLY,0.8820224719101124,0.0,0.0,0,0
MSI,0.6805194805194805,0.0,0.0,0,0
APA,0.5963470319634703,0.13784764207980654,0.4,-4.920001983642575,285
PSX,0.6056603773584905,0.009523809523809525,0.6666666666666666,4.129997253417969,3
AXP,0.7032664305391578,0.0013280212483399733,0.3333333333333333,-2.0300025939941406,3
VZ,0.7349643221202854,0.0,0.0,0,0
TRAUF,0.9109756097560976,0.0,0.0,0,0
CPB,0.6677299308878256,0.0,0.0,0.04000091552734375,1
D,0.6866527632950991,0.013513513513513514,0.32,-4.959983825683572,25
ACN,0.6538821328344246,0.0,0.0,0,0
FPLPF,1.0,0.0,0.0,0,0
INTH,-999.999,-999.999,-999.999,0,-999.999
UEEC,0.6367088607594936,0.01730103806228374,0.625,0.2520000934600828,8
MDT,0.6977648202137998,0.0,0.0,0,0
DPZ,0.6543478260869565,0.006389776357827476,0.2222222222222222,-11.289993286132841,9
AKAM,0.6410034602076125,0.0,0.0,0,0
NRG,0.6277602523659306,0.0,0.0,0,0
NOW,0.5857418111753372,0.009302325581395349,0.5,17.920043945312443,4
FMBM,0.8156565656565656,0.0,0.0,0,0
ALB,0.6112266112266113,0.0035587188612099642,0.6666666666666666,0.0,3
KR,0.6186147186147186,0.08782936010037641,0.3125,-17.059999465942443,224
LVS,0.6135857461024499,0.0,0.0,0.18999862670898438,1
WEC,0.48537095088819227,0.5290322580645161,0.32125367286973555,18.62992095947321,1021
ABBV,0.6186612576064908,0.0,0.0,0,0
PNR,0.6665330661322645,0.0036319612590799033,0.25,0.2081909179687571,12
WU,0.6472772277227723,0.0,0.0,0,0
WRB,0.6845238095238095,0.0,0.0,0,0
KIM,0.6345536287732819,0.012345679012345678,0.4375,0.17000007629395952,16
ESS,0.6815955213435969,0.0,0.0,0,0
CNP,0.527027027027027,0.3619271445358402,0.30048780487804877,-11.234985351562443,1025
ENS,0.6226826608505998,0.0,0.0,0,0
NEE,0.6836272040302267,0.030694668820678513,0.40425531914893614,-5.4425392150878835,47
GPC,0.6793778223783241,0.0,0.0,0.05999755859375,1
VRSK,0.6402439024390244,0.00423728813559322,0.5,1.8300018310546875,2
NTAP,0.6265682656826568,0.0,0.0,0,0
TCYSF,0.9298969072164949,0.0,0.0,0.0,1
ADP,0.6700100300902708,0.0,0.0,-2.1100006103515625,1
STX,0.585,0.0,0.0,-0.05999755859375,1
BR,0.6420382165605095,0.0,0.0,0,0
HRL,0.5349397590361445,0.3977272727272727,0.31626506024096385,5.519977569580128,664
HES,0.6103309929789368,0.010296010296010296,0.5,0.7500057220458984,16
ALGN,0.5827996340347666,0.0,0.0,-2.1699981689453125,1
ROST,0.6440677966101694,0.0,0.0,0,0
AWK,0.6493150684931507,0.0,0.0,0,0
FDX,0.6665182546749777,0.005333333333333333,0.5714285714285714,-1.17999267578125,7
RF,0.6328267477203647,0.0,0.0,0,0
HTLF,0.5634390651085142,0.11512415349887133,0.2802197802197802,-18.390022277831974,182
FRMC,1.0,0.0,0.0,0,0
FIS,0.641192917054986,0.0026041666666666665,0.3333333333333333,2.8000106811523438,3
MMC,0.7046485260770975,0.0,0.0,0,0
KEYS,0.6203473945409429,0.0,0.0,0,0
ES,0.6744669786791472,0.0,0.0,0,0
LH,0.6672760511882998,0.003663003663003663,0.5,9.86000823974608,4
LNC,0.622848200312989,0.0,0.0,0,0
HRB,0.6318984547461368,0.007564296520423601,0.3125,-0.5400047302246058,16
BK,0.685370741482966,0.0,0.0,0,0
FBHS,0.6451612903225806,0.0,0.0,0,0
DVA,0.6251840942562592,0.0,0.0,0,0
KSS,0.5822454308093995,0.10194174757281553,0.42567567567567566,-0.7500047683715731,148
DLTR,0.6434219985621855,0.006012024048096192,1.0,4.3600082397460795,3
KHC,0.6512261580381471,0.0,0.0,-1.05999755859375,2
HBAN,0.6466302367941712,0.0,0.0,-0.18000030517578125,1
FE,0.6669322709163347,0.009569377990430622,0.5,0.03000068664550426,8
FMC,0.6547872340425532,0.0,0.0,-0.33824920654296875,1
IBM,0.7180930930930931,0.0,0.0,-1.5320663452148438,2
JCI,0.6417657045840407,0.0,0.0,0,0
ANET,0.590047393364929,0.0,0.0,-0.40000152587892046,2
IEX,0.6895113230035756,0.003861003861003861,0.2857142857142857,4.8800125122070455,7
PH,0.6595744680851063,0.0,0.0,-1.6800003051757528,2
GS-PJ,0.8451882845188284,0.0,0.0,0.10999870300292969,1
TTWO,0.6144859813084113,0.0020408163265306124,0.14285714285714285,-6.500000000000028,7
PFE,0.7091696182605274,0.0,0.0,0.03795051574707031,1
ITW,0.6958965711073637,0.0,0.0,0,0
RCL,0.6148148148148148,0.08108108108108109,0.4205607476635514,-17.609989166259755,107
SLG,0.6448303078137332,0.006622516556291391,1.0,3.3625450134277344,3
NVR,0.5250266240681576,0.4772413793103448,0.40279394644935973,1131.523681640625,859
PWR,0.6336553945249598,0.0,0.0,0,0
ULTA,0.6007957559681698,0.0033444816053511705,0.25,2.4800262451171875,4
IRM,0.6342007434944238,0.025052192066805846,0.32432432432432434,-5.76999473571777,37
LKQ,0.6235662148070907,0.0,0.0,0,0
MKTX,0.6073008849557522,0.008379888268156424,1.0,20.719970703125,3
K,0.7033542976939203,0.0,0.0,-0.220001220703125,1
VRSN,0.6454983922829582,0.0,0.0,0,0
TMO,0.6815358554488989,0.0,0.0,0,0
FITB,0.6471641791044777,0.0,0.0,0,0
CHTR,0.639751552795031,0.012875536480686695,0.6,13.000061035156136,5
MAR,0.6216653193209377,0.0,0.0,-5.129997253417969,2
NOK,0.72,0.0,0.0,-0.28999996185302734,4
OMC,0.6936170212765957,0.0,0.0,0,0
NLSN,-999.999,-999.999,-999.999,0,-999.999
NVRO,0.61,0.03164556962025317,0.625,6.950004577636733,8
HSY,0.6973404255319149,0.0,0.0,-0.25,2
STZ-B,-999.999,-999.999,-999.999,0,-999.999
CCI,0.6548890714872637,0.0,0.0,0,0
AOS,0.6578263130525221,0.03732503888024884,0.38095238095238093,-0.900009155273441,63
FCX,0.604075691411936,0.0,0.0,-0.20000028610229492,1
LEG,0.6836445953593662,0.010676156583629894,0.6666666666666666,1.5499935150146413,9
COP,0.630529897909577,0.0,0.0,0,0
LBTYA,0.6410810810810811,0.0,0.0,0,0
PEG,0.6779425393883225,0.0,0.0,0,0
AJG,0.6919875130072841,0.006791171477079796,0.36363636363636365,0.8600044250488139,11
CMI,0.6694604504976427,0.0,0.0,0,0
PNWRF,0.8949416342412452,0.0,0.0,0,0
TXN,0.6477764659582841,0.0,0.0,0,0
TW,0.6089385474860335,0.014285714285714285,0.5,-0.3899993896484375,2
SO,0.6932425862907147,0.0,0.0,0,0
SLB,0.6334467671366067,0.029891304347826088,0.3548387096774194,0.9199838638305735,62
IVZ,0.640087783467447,0.026422764227642278,0.5,0.03999948501587269,26
NDAQ,0.6545988258317026,0.0,0.0,0,0
XYL,0.6678700361010831,0.01675977653631285,0.2727272727272727,1.6600112915039205,11
HST,0.6454363089267804,0.002840909090909091,0.2857142857142857,-0.11000061035156605,7
JNPR,0.6584327086882453,0.0,0.0,0,0
GGG,0.6616621983914209,0.009478672985781991,0.6,9.843336105346683,10
APH,0.6966003848620911,0.0,0.0,0,0
DAL,0.6187419768934531,0.0812720848056537,0.38333333333333336,-12.240013122558597,60
C,0.6818181818181818,0.0,0.0,0,0
NWL,0.6399776035834267,0.028616852146263912,0.36,-2.520005226135252,50
SONC,-999.999,-999.999,-999.999,0,-999.999
FRC,0.6381909547738693,0.004629629629629629,0.5,1.350013732910142,2
SCHW,0.6412395709177592,0.0,0.0,-0.540000915527358,3
TYL,0.5376282782212086,0.4297253634894992,0.3674033149171271,-145.93022155761685,724
JKHY,0.6943942133815552,0.0039603960396039604,0.3333333333333333,4.52001953125,6
NCTKF,0.9981515711645101,0.0,0.0,0,0
TEL,0.6351875808538163,0.0,0.0,0,0
RSG,0.7170891251022077,0.0,0.0,0,0
GM,0.6133333333333333,0.0,0.0,0,0
RE,0.6615271659324523,0.0,0.0,0,0
CLX,0.6763527054108216,0.0,0.0,0,0
IT,0.6479835953520164,0.001949317738791423,0.25,0.2599945068359233,4
MMM,0.7128378378378378,0.006570302233902759,0.35714285714285715,-3.9600143432617045,14
BIO,0.6527196652719666,0.03776223776223776,0.313953488372093,-24.400192260742443,86
TIME,0.75,0.0,0.0,-0.6850013732910156,2
AMAT,0.6123829344432883,0.0,0.0,-0.7999992370605504,3
ATVI,0.6506849315068494,0.005893909626719057,0.42857142857142855,3.150005340576179,7
IPGP,0.5764411027568922,0.0,0.0,-4.539993286132841,3
AAPL,0.6436018957345971,0.0,0.0,0,0
COWN,0.6263736263736264,0.0,0.0,-0.04999923706054332,5
COTY,0.5690021231422505,0.0,0.0,-0.12999963760375977,1
PKI,0.6506986027944112,0.0,0.0,0,0
HAS,0.6760416666666667,0.0016051364365971107,1.0,0.3599967956542969,1
CAH,0.6491024898668211,0.0,0.0,0,0
IR,0.6058394160583942,0.02727272727272727,0.75,1.0499992370605398,4
ROP,0.6908150064683053,0.0,0.0,0,0
WRK,0.6449864498644986,0.007633587786259542,0.5,0.18999862670898438,2
PXD,0.6025236593059937,0.004016064257028112,0.2,-14.019977569580064,10
ILMN,0.6073345259391771,0.011494252873563218,0.35714285714285715,14.410018920898494,14
CDNS,0.6163215590742996,0.001589825119236884,0.3333333333333333,0.3999977111816406,3
TMUS,0.647887323943662,0.0036231884057971015,1.0,1.2300033569335795,1
STT,0.6502732240437158,0.0,0.0,0,0
RIBT,0.5922836287799792,0.2832369942196532,0.4066390041493776,-7.160000562667836,241
MNST,0.6641074856046065,0.0,0.0,0,0
T,0.716804979253112,0.0,0.0,0,0
ROL,0.6584948688711516,0.0,0.0,-0.5377769470214773,3
V,0.6517006802721088,0.0,0.0,0,0
PKG,0.4597902097902098,0.6085858585858586,0.34232954545454547,-14.225013732910014,704
TWTR,-999.999,-999.999,-999.999,0,-999.999
ORLY,0.6457912457912458,0.0,0.0,-12.480010986328097,4
GD,0.6956709956709957,0.0,0.0,0,0
NOXL,-999.999,-999.999,-999.999,0,-999.999
DG,0.6651305683563749,0.0,0.0,0,0
CFG,0.645320197044335,0.006944444444444444,0.5,-0.6100006103515625,2
XLEFF,0.9757575757575757,0.0,0.0,0,0
NCLH,0.5743380855397149,0.07042253521126761,0.5769230769230769,1.270000457763679,26
MRO,0.5698198198198198,0.19594594594594594,0.39341085271317827,-5.920019388198852,516
NI,0.6482254697286013,0.0,0.0,0,0
USB,0.7006012024048096,0.0,0.0,0,0
CTSH,0.6604081632653062,0.004796163069544364,0.6666666666666666,2.7700004577636648,3
BIIB,0.6590038314176245,0.003745318352059925,0.5,4.199996948242216,4
FN,0.582258064516129,0.051181102362204724,0.41935483870967744,-6.499996185302621,31
HSIC,0.6359616801768607,0.0,0.0,0,0
AMZN,0.65703125,0.0,0.0,0,0
CHD,0.6844065992549229,0.0034071550255536627,0.2,1.2200050354003835,10
EQIX,0.6550179211469535,0.0,0.0,0,0
MGM,0.6094674556213018,0.0,0.0,-1.0200004577636612,2
PEP,0.747737111373475,0.0,0.0,0,0
RXMD,0.5952755905511811,0.00390625,0.3333333333333333,-0.027999993413686794,3
CPRT,0.6388888888888888,0.0,0.0,0,0
CSCO,0.6794637416209628,0.0,0.0,0,0
WDC,0.4487534626038781,0.7447988904299584,0.3983679525222552,-67.00494194030756,1348
ODFL,0.600896860986547,0.038834951456310676,0.4528301886792453,80.23332214355456,53
CNC,0.6238095238095238,0.027848101265822784,0.5,17.680007934570305,22
BLK,0.675,0.0026455026455026454,1.0,10.22998046875,1
MCK,0.6226012793176973,0.0,0.0,-4.6800079345703125,1
INTU,0.6371562709590879,0.0,0.0,0,0
REG,0.6723783413296779,0.010706638115631691,0.23809523809523808,-1.42999267578125,21
CRM,0.6305525460455038,0.0,0.0,-3.3200073242187216,3
PNW,0.6708138932089165,0.0,0.0,0,0
AMP,0.6225319396051103,0.0,0.0,0,0
CNWT,-999.999,-999.999,-999.999,0,-999.999
WST,0.6438746438746439,0.006462035541195477,0.2857142857142857,-3.620040893554659,14
WAT,0.6516605166051661,0.0,0.0,0,0
AON,0.6845393024466424,0.0016501650165016502,0.5,12.229995727539062,2
AIZ,0.6464968152866242,0.0,0.0,0,0
F,0.6792601338055884,0.0,0.0,0,0
BHI,-999.999,-999.999,-999.999,0,-999.999
CMG,0.6365795724465558,0.0,0.0,0,0
MCD,0.7432432432432432,0.0,0.0,0,0
AAP,0.6330798479087453,0.0,0.0,0,0
ICE,0.6725352112676056,0.0,0.0,0,0
UHS,0.6534713763702802,0.0,0.0,0,0
MRK,0.7128378378378378,0.0,0.0,0,0
AMGN,0.5,0.4923599320882852,0.30462184873949577,48.27499389648588,952
MLM,0.6447368421052632,0.0,0.0,0,0
LYV,0.6139315230224321,0.012345679012345678,0.36363636363636365,-5.210002899169929,11
ZION,0.6335740072202166,0.0,0.0,0,0
NTRS,0.6658580958156458,0.0,0.0,0,0
FLS,0.6297872340425532,0.0016474464579901153,0.25,-0.5600013732910227,4
EL,0.6627306273062731,0.02178649237472767,0.5555555555555556,29.110015869140625,18
KEY,0.6452894438138479,0.0,0.0,-0.09000015258789062,1
CF,0.6023121387283237,0.0,0.0,0,0
ED,0.7004504504504504,0.0,0.0,0,0
SNPS,0.6269430051813472,0.0,0.0,0,0
EMR,0.6887052341597796,0.0,0.0,0,0
ARE,0.6697965571205008,0.002364066193853428,1.0,2.4099884033203125,1
BMY,0.6808343171979535,0.0,0.0,0.06999969482421875,1
AVY,0.6680286006128703,0.0,0.0,0,0
DE,0.670995670995671,0.0,0.0,0,0
WM,0.7231063017186505,0.0,0.0,0,0
KACPF,-999.999,-999.999,-999.999,0,-999.999
PRU,0.6314285714285715,0.0,0.0,0,0
PCAR,0.6540983606557377,0.0,0.0,0,0
BSHI,0.9727891156462585,0.0,0.0,0,0
BAX,0.6859504132231405,0.0,0.0,0.009998321533203125,1
MPC,0.5614035087719298,0.008064516129032258,0.3333333333333333,-1.6399993896484375,6
BWA,0.6394557823129252,0.007518796992481203,0.6666666666666666,0.8900032043457031,6
LYB,0.6257961783439491,0.0,0.0,0,0
KMX,0.6221020092735703,0.002044989775051125,0.5,0.10000228881835938,2
ABMD,0.56,0.2558459422283356,0.43661971830985913,154.14978790283246,426
IDXX,0.6166032953105196,0.0,0.0,0,0
DRE,-999.999,-999.999,-999.999,0,-999.999
KGNR,1.0,0.0,0.0,0,0
BRK-A,0.5237430167597765,0.5291750503018109,0.25,-323680.5625,1052
AVB,0.6904927133934767,0.0,0.0,0,0
AZO,0.6591194968553459,0.001851851851851852,0.25,-9.54010009765625,4
KMB,0.7021499737808076,0.0,0.0,0,0
SIVB,0.6138138138138138,0.0,0.0,-18.129989624023466,2
UA,0.5770392749244713,0.20149253731343283,0.45,0.9250001907348668,60
EFX,0.654574986464537,0.007836990595611285,0.5,5.129997253417997,10
EW,0.6241197183098591,0.0,0.0,0,0
CB,0.6836803223640027,0.0,0.0,0,0
RMD,0.6287164612037709,0.005940594059405941,0.23076923076923078,-7.499992370605469,13
APD,0.7156469408224674,0.0,0.0,0.2312774658203125,1
MET,0.656084656084656,0.0,0.0,0,0
SEE,0.6647662485746865,0.0,0.0,0,0
MCHP,0.6194630872483221,0.0,0.0,0,0
LMT,0.7064935064935065,0.0,0.0,0,0
LOW,0.65,0.0,0.0,0,0
YUM,0.6912114014251781,0.0,0.0,0,0
ECL,0.7053824362606232,0.0038535645472061657,0.4,-11.139999389648438,5
DTE,0.706081081081081,0.0,0.0,0,0
CTAS,0.67595396729255,0.0,0.0,0,0
ADSK,0.5994680851063829,0.014864864864864866,0.3142857142857143,13.320049285888572,35
COST,0.679606342263532,0.0,0.0,0,0
FTI,0.5800744878957169,0.10321100917431193,0.42857142857142855,0.7671437263488743,105
CME,0.657,0.0,0.0,0,0
ISRG,0.6209964412811388,0.006993006993006993,1.0,25.836654663085938,3
EMN,0.6593255333792154,0.00404040404040404,0.5,1.410011291503892,4
ZTS,0.6523517382413088,0.005988023952095809,0.2,-1.1599884033203693,5
ABC,0.5501081470800289,0.2744721689059501,0.3676092544987147,60.93009185791013,389
IP,0.6632882882882883,0.0,0.0,-0.3598480224609375,1
UNM,0.6385209713024282,0.0060790273556231,0.8,2.5000000000000036,5
NTRA,0.5815217391304348,0.3137254901960784,0.4948453608247423,33.490999221801786,97
OXY,0.5838599902771026,0.42,0.3951612903225806,6.17505264282236,744
NEOG,0.6175895765472312,0.015463917525773196,0.391304347826087,-1.149993896484375,23
SBUX,0.6699410609037328,0.039761431411530816,0.4878048780487805,8.095916748047017,41
AAL,0.5552968568102444,0.359375,0.3938356164383562,-4.170021057128896,292
PLD,0.6464485235434956,0.00683371298405467,0.3,-2.300010681152301,10
IFF,0.6645600388915897,0.013333333333333334,0.2727272727272727,-10.060020446777386,33
COO,0.6651329243353783,0.0,0.0,0.1199951171875,1
TROW,0.6676646706586826,0.0,0.0,0,0
LNT,0.6710376282782212,0.0,0.0,0.220001220703125,4
NFLX,0.6070038910505836,0.0,0.0,0,0
TAP,0.6708268330733229,0.0,0.0,0,0
MHK,0.645224171539961,0.0036968576709796672,0.2222222222222222,0.5400238037109375,9
TXT,0.6579634464751958,0.0,0.0,0,0
JNJ,0.7406156156156156,0.0,0.0,0,0
UPS,0.6603119584055459,0.0,0.0,0,0
HPE,0.603399433427762,0.0,0.0,0,0
BF-A,0.6725450901803607,0.0,0.0,0,0
NTRR,0.6360360360360361,0.0,0.0,-4.9999973271100005e-05,1
RSNHF,0.9929078014184397,0.0,0.0,0,0
CAG,0.6792553191489362,0.0,0.0,0,0
EA,0.6538695917123705,0.0,0.0,0,0
RLI,0.6514476614699332,0.0,0.0,-1.4000015258789062,5
DGX,0.6625672559569562,0.0,0.0,0,0
XOM,0.7012012012012012,0.0,0.0,0,0
ROK,0.6655323286339329,0.0,0.0,0,0
VFC,0.4779372674109516,0.6040061633281972,0.35094001790510293,-54.68979263305646,1117
CUK,0.5144665461121157,0.665903890160183,0.42668621700879766,-16.549985408782987,682
TSCO,0.6267313019390581,0.0037313432835820895,0.2857142857142857,1.8300018310546875,7
NOC,0.6733106465726787,0.0,0.0,0,0
GILD,0.6830213040671401,0.0,0.0,0,0
BMRA,0.61634565330557,0.11813186813186813,0.47513812154696133,-2.7799980640411293,181
SRG,0.5967302452316077,0.02112676056338028,0.25,-0.45999956130982156,12
